cutoff,assembly_score
0.01375,0.05511
0.01376,0.05512
0.01378,0.05512
0.01378,0.05512
0.01378,0.05513
0.01378,0.05513
0.01379,0.05513
0.01381,0.05514
0.01383,0.05514
0.01383,0.05514
0.01383,0.05515
0.01384,0.05515
0.01384,0.05515
0.01385,0.05516
0.01387,0.05516
0.01388,0.05516
0.01389,0.05517
0.01389,0.05517
0.01389,0.05517
0.0139,0.05518
0.0139,0.05518
0.0139,0.05518
0.0139,0.05518
0.01392,0.05519
0.01392,0.05519
0.01393,0.05519
0.01393,0.0552
0.01393,0.0552
0.01396,0.0552
0.01397,0.05521
0.01397,0.05521
0.01397,0.05521
0.01397,0.05522
0.01398,0.05522
0.01399,0.05522
0.01399,0.05523
0.014,0.05523
0.01401,0.05523
0.01402,0.05524
0.01403,0.05524
0.01404,0.05524
0.01406,0.05525
0.01406,0.05525
0.01407,0.05525
0.01408,0.05526
0.01408,0.05526
0.01409,0.05526
0.01409,0.05527
0.01409,0.05527
0.0141,0.05527
0.01411,0.05527
0.01412,0.05528
0.01412,0.05528
0.01412,0.05528
0.01415,0.05529
0.01415,0.05529
0.01416,0.05529
0.01418,0.0553
0.01418,0.0553
0.0142,0.0553
0.0142,0.05531
0.01421,0.05531
0.01421,0.05531
0.01421,0.05532
0.01421,0.05532
0.01422,0.05532
0.01422,0.05533
0.01425,0.05533
0.01426,0.05533
0.01427,0.05534
0.01429,0.05534
0.01429,0.05534
0.01432,0.05535
0.01433,0.05535
0.01434,0.05535
0.01434,0.05536
0.01435,0.05536
0.01436,0.05536
0.01438,0.05536
0.01438,0.05537
0.01438,0.05537
0.01439,0.05537
0.01439,0.05538
0.01439,0.05538
0.0144,0.05538
0.0144,0.05539
0.0144,0.05539
0.01441,0.05539
0.01442,0.0554
0.01442,0.0554
0.01442,0.0554
0.01442,0.05541
0.01443,0.05541
0.01444,0.05541
0.01444,0.05542
0.01444,0.05542
0.01444,0.05542
0.01445,0.05543
0.01446,0.05543
0.01446,0.05543
0.01448,0.05544
0.01449,0.05544
0.0145,0.05544
0.0145,0.05544
0.0145,0.05545
0.01451,0.05545
0.01451,0.05545
0.01452,0.05546
0.01453,0.05546
0.01453,0.05546
0.01454,0.05547
0.01454,0.05547
0.01455,0.05547
0.01455,0.05548
0.01456,0.05548
0.01456,0.05548
0.01457,0.05549
0.01458,0.05549
0.01459,0.05549
0.01459,0.0555
0.01459,0.0555
0.0146,0.0555
0.01463,0.0555
0.01464,0.05551
0.01464,0.05551
0.01465,0.05551
0.01465,0.05552
0.01465,0.05552
0.01467,0.05552
0.01469,0.05553
0.01469,0.05553
0.0147,0.05553
0.01471,0.05554
0.01471,0.05554
0.01471,0.05554
0.01472,0.05555
0.01473,0.05555
0.01474,0.05555
0.01474,0.05556
0.01474,0.05556
0.01475,0.05556
0.01475,0.05557
0.01475,0.05557
0.01476,0.05557
0.01476,0.05557
0.01477,0.05558
0.01478,0.05558
0.01478,0.05558
0.01478,0.05559
0.0148,0.05559
0.0148,0.05559
0.0148,0.0556
0.01481,0.0556
0.01483,0.0556
0.01483,0.05561
0.01484,0.05561
0.01485,0.05561
0.01486,0.05562
0.01486,0.05562
0.01486,0.05562
0.01486,0.05563
0.01487,0.05563
0.01487,0.05563
0.01487,0.05563
0.01487,0.05564
0.01488,0.05564
0.01488,0.05564
0.01488,0.05565
0.01489,0.05565
0.01489,0.05565
0.0149,0.05566
0.01493,0.05566
0.01493,0.05566
0.01493,0.05567
0.01494,0.05567
0.01498,0.05567
0.01499,0.05568
0.01499,0.05568
0.01501,0.05568
0.01501,0.05569
0.01503,0.05569
0.01504,0.05569
0.01504,0.05569
0.01504,0.0557
0.01505,0.0557
0.01506,0.0557
0.01507,0.05571
0.01508,0.05571
0.01508,0.05571
0.0151,0.05572
0.01511,0.05572
0.01512,0.05572
0.01513,0.05573
0.01514,0.05573
0.01514,0.05573
0.01514,0.05574
0.01515,0.05574
0.01516,0.05574
0.01517,0.05575
0.01517,0.05575
0.01517,0.05575
0.01518,0.05575
0.01519,0.05576
0.0152,0.05576
0.01521,0.05576
0.01522,0.05577
0.01522,0.05577
0.01522,0.05577
0.01524,0.05578
0.01525,0.05578
0.01526,0.05578
0.01526,0.05579
0.01527,0.05579
0.01527,0.05579
0.01527,0.0558
0.01528,0.0558
0.0153,0.0558
0.0153,0.05581
0.0153,0.05581
0.01531,0.05581
0.01532,0.05581
0.01532,0.05582
0.01533,0.05582
0.01534,0.05582
0.01536,0.05583
0.01536,0.05583
0.01536,0.05583
0.01537,0.05584
0.01539,0.05584
0.01539,0.05584
0.01539,0.05585
0.01539,0.05585
0.0154,0.05585
0.01542,0.05586
0.01542,0.05586
0.01543,0.05586
0.01543,0.05586
0.01546,0.05587
0.01546,0.05587
0.01546,0.05587
0.01547,0.05588
0.01548,0.05588
0.01548,0.05588
0.01548,0.05589
0.01549,0.05589
0.01549,0.05589
0.01549,0.0559
0.01549,0.0559
0.01549,0.0559
0.0155,0.05591
0.01551,0.05591
0.01553,0.05591
0.01553,0.05592
0.01553,0.05592
0.01553,0.05592
0.01554,0.05592
0.01554,0.05593
0.01554,0.05593
0.01556,0.05593
0.01558,0.05594
0.01558,0.05594
0.01561,0.05594
0.01561,0.05595
0.01562,0.05595
0.01563,0.05595
0.01564,0.05596
0.01565,0.05596
0.01566,0.05596
0.01567,0.05597
0.01567,0.05597
0.01568,0.05597
0.01569,0.05598
0.01571,0.05598
0.01571,0.05598
0.01572,0.05598
0.01573,0.05599
0.01573,0.05599
0.01574,0.05599
0.01574,0.056
0.01575,0.056
0.01576,0.056
0.01577,0.05601
0.01577,0.05601
0.01577,0.05601
0.01577,0.05602
0.01579,0.05602
0.01579,0.05602
0.01581,0.05603
0.01583,0.05603
0.01584,0.05603
0.01584,0.05603
0.01584,0.05604
0.01585,0.05604
0.01585,0.05604
0.01585,0.05605
0.01586,0.05605
0.01587,0.05605
0.01587,0.05606
0.01587,0.05606
0.01588,0.05606
0.01589,0.05607
0.01589,0.05607
0.01591,0.05607
0.01593,0.05608
0.01594,0.05608
0.01594,0.05608
0.01595,0.05608
0.01597,0.05609
0.016,0.05609
0.016,0.05609
0.016,0.0561
0.01601,0.0561
0.01601,0.0561
0.01601,0.05611
0.01602,0.0561
0.01602,0.05611
0.01602,0.05611
0.01605,0.05611
0.01606,0.05612
0.01606,0.05612
0.01606,0.05612
0.01606,0.05612
0.01609,0.05613
0.01609,0.05613
0.01609,0.05613
0.0161,0.05614
0.01611,0.05614
0.01611,0.05614
0.01612,0.05615
0.01612,0.05615
0.01613,0.05615
0.01613,0.05616
0.01613,0.05616
0.01613,0.05616
0.01614,0.05617
0.01615,0.05617
0.01615,0.05617
0.01617,0.05618
0.01617,0.05618
0.01617,0.05618
0.01617,0.05618
0.01618,0.05619
0.01618,0.05619
0.01619,0.05619
0.01621,0.0562
0.01621,0.0562
0.01622,0.0562
0.01622,0.05621
0.01623,0.05621
0.01623,0.05621
0.01623,0.05622
0.01623,0.05622
0.01623,0.05622
0.01623,0.05623
0.01624,0.05623
0.01627,0.05623
0.01627,0.05623
0.01628,0.05624
0.01629,0.05624
0.01629,0.05624
0.0163,0.05625
0.01633,0.05625
0.01634,0.05625
0.01634,0.05626
0.01634,0.05626
0.01635,0.05626
0.01635,0.05627
0.01636,0.05627
0.01638,0.05627
0.01639,0.05627
0.01641,0.05628
0.01641,0.05628
0.01642,0.05628
0.01642,0.05629
0.01642,0.05629
0.01644,0.05629
0.01644,0.0563
0.01644,0.0563
0.01644,0.0563
0.01645,0.05631
0.01646,0.05631
0.01648,0.05631
0.01649,0.05631
0.0165,0.05632
0.01651,0.05632
0.01652,0.05632
0.01653,0.05633
0.01653,0.05633
0.01653,0.05633
0.01654,0.05634
0.01654,0.05634
0.01654,0.05634
0.01656,0.05635
0.01656,0.05635
0.01656,0.05635
0.01656,0.05635
0.01656,0.05636
0.01658,0.05636
0.01658,0.05636
0.01661,0.05637
0.01662,0.05637
0.01662,0.05637
0.01663,0.05638
0.01663,0.05638
0.01663,0.05638
0.01665,0.05639
0.01665,0.05639
0.01666,0.05639
0.01666,0.0564
0.01666,0.0564
0.01667,0.0564
0.01668,0.0564
0.01669,0.05641
0.01672,0.05641
0.01672,0.05641
0.01673,0.05642
0.01674,0.05642
0.01674,0.05642
0.01675,0.05643
0.01675,0.05643
0.01676,0.05643
0.01676,0.05643
0.01677,0.05644
0.01677,0.05644
0.01677,0.05644
0.01678,0.05645
0.01678,0.05645
0.01679,0.05645
0.01679,0.05646
0.01679,0.05646
0.0168,0.05646
0.0168,0.05646
0.0168,0.05647
0.0168,0.05647
0.0168,0.05647
0.01681,0.05648
0.01681,0.05648
0.01681,0.05648
0.01682,0.05649
0.01683,0.05649
0.01683,0.05649
0.01684,0.0565
0.01684,0.0565
0.01685,0.0565
0.01686,0.05651
0.01686,0.05651
0.01687,0.05651
0.01688,0.05651
0.01689,0.05652
0.0169,0.05652
0.0169,0.05652
0.0169,0.05653
0.0169,0.05653
0.01691,0.05653
0.01692,0.05654
0.01692,0.05654
0.01692,0.05654
0.01692,0.05655
0.01693,0.05655
0.01694,0.05655
0.01694,0.05656
0.01695,0.05656
0.01696,0.05656
0.01698,0.05656
0.01698,0.05657
0.01698,0.05657
0.01698,0.05657
0.017,0.05658
0.017,0.05658
0.01703,0.05658
0.01703,0.05659
0.01704,0.05659
0.01705,0.05659
0.01705,0.0566
0.01706,0.0566
0.01707,0.0566
0.01707,0.0566
0.01709,0.05661
0.01709,0.05661
0.01709,0.05661
0.01709,0.05662
0.0171,0.05662
0.0171,0.05662
0.0171,0.05662
0.01712,0.05663
0.01712,0.05663
0.01712,0.05663
0.01714,0.05664
0.01715,0.05664
0.01716,0.05664
0.01716,0.05665
0.01717,0.05665
0.01718,0.05665
0.01719,0.05666
0.01721,0.05666
0.01721,0.05666
0.01721,0.05667
0.01722,0.05667
0.01723,0.05667
0.01725,0.05667
0.01725,0.05668
0.01727,0.05668
0.01727,0.05668
0.01727,0.05669
0.01728,0.05669
0.01728,0.05669
0.01728,0.0567
0.01728,0.0567
0.0173,0.0567
0.0173,0.0567
0.0173,0.05671
0.01732,0.05671
0.01732,0.05671
0.01732,0.05672
0.01733,0.05672
0.01734,0.05672
0.01734,0.05673
0.01735,0.05673
0.01735,0.05673
0.01736,0.05673
0.01737,0.05674
0.01737,0.05674
0.01737,0.05674
0.01738,0.05675
0.01739,0.05675
0.01741,0.05675
0.01743,0.05676
0.01743,0.05676
0.01743,0.05676
0.01744,0.05677
0.01744,0.05677
0.01744,0.05677
0.01746,0.05677
0.01748,0.05678
0.01749,0.05678
0.0175,0.05678
0.01751,0.05679
0.01751,0.05679
0.01751,0.05679
0.01751,0.05679
0.01752,0.0568
0.01752,0.0568
0.01754,0.0568
0.01754,0.05681
0.01754,0.05681
0.01756,0.05681
0.01757,0.05682
0.01757,0.05682
0.01757,0.05682
0.01758,0.05682
0.0176,0.05683
0.0176,0.05683
0.01762,0.05683
0.01762,0.05684
0.01762,0.05684
0.01765,0.05684
0.01765,0.05685
0.01766,0.05685
0.01766,0.05685
0.01766,0.05686
0.01766,0.05686
0.01768,0.05686
0.0177,0.05686
0.0177,0.05687
0.01771,0.05687
0.01771,0.05687
0.01772,0.05688
0.01772,0.05688
0.01772,0.05688
0.01773,0.05688
0.01773,0.05689
0.01775,0.05689
0.01775,0.05689
0.01775,0.0569
0.01777,0.0569
0.01777,0.0569
0.01778,0.05691
0.01778,0.05691
0.01778,0.05691
0.01778,0.05691
0.01778,0.05692
0.01779,0.05692
0.0178,0.05692
0.0178,0.05693
0.01781,0.05693
0.01781,0.05693
0.01782,0.05694
0.01783,0.05694
0.01783,0.05694
0.01783,0.05694
0.01784,0.05695
0.01785,0.05695
0.01785,0.05695
0.01787,0.05696
0.01788,0.05696
0.01788,0.05696
0.0179,0.05697
0.0179,0.05697
0.01791,0.05697
0.01792,0.05697
0.01792,0.05698
0.01792,0.05698
0.01792,0.05698
0.01794,0.05699
0.01794,0.05699
0.01795,0.05699
0.01795,0.057
0.01795,0.057
0.01795,0.057
0.01795,0.05701
0.01796,0.05701
0.01796,0.05701
0.01797,0.05701
0.01797,0.05702
0.01797,0.05702
0.01797,0.05702
0.01798,0.05703
0.01798,0.05703
0.01799,0.05703
0.018,0.05704
0.01801,0.05704
0.01802,0.05704
0.01802,0.05705
0.01803,0.05705
0.01806,0.05705
0.01807,0.05705
0.01808,0.05706
0.01809,0.05706
0.0181,0.05706
0.01811,0.05707
0.01811,0.05707
0.01812,0.05707
0.01812,0.05708
0.01812,0.05708
0.01812,0.05708
0.01812,0.05709
0.01812,0.05709
0.01812,0.05709
0.01813,0.05709
0.01813,0.0571
0.01813,0.0571
0.01814,0.0571
0.01816,0.05711
0.01817,0.05711
0.01817,0.05711
0.01817,0.05712
0.0182,0.05712
0.0182,0.05712
0.0182,0.05713
0.01821,0.05713
0.01821,0.05713
0.01822,0.05713
0.01822,0.05714
0.01825,0.05714
0.01825,0.05714
0.01826,0.05715
0.01826,0.05715
0.01826,0.05715
0.01826,0.05716
0.01827,0.05716
0.01827,0.05716
0.01827,0.05716
0.01828,0.05717
0.01828,0.05717
0.01829,0.05717
0.0183,0.05718
0.01832,0.05718
0.01832,0.05718
0.01832,0.05719
0.01832,0.05719
0.01833,0.05719
0.01833,0.05618
0.01833,0.05618
0.01835,0.05618
0.01836,0.05618
0.01836,0.05619
0.01836,0.05619
0.01837,0.05619
0.01837,0.0562
0.01838,0.0562
0.01839,0.0562
0.01841,0.05621
0.01842,0.05621
0.01843,0.05621
0.01843,0.05622
0.01843,0.05622
0.01844,0.05622
0.01844,0.05622
0.01846,0.05623
0.01846,0.05623
0.01846,0.05623
0.01848,0.05624
0.01848,0.05624
0.0185,0.05624
0.0185,0.05625
0.0185,0.05625
0.01852,0.05625
0.01852,0.05625
0.01852,0.05626
0.01854,0.05626
0.01855,0.05626
0.01856,0.05627
0.01857,0.05627
0.01859,0.05627
0.0186,0.05628
0.01862,0.05628
0.01862,0.05628
0.01862,0.05628
0.01863,0.05629
0.01864,0.05629
0.01864,0.05629
0.01865,0.0563
0.01865,0.0563
0.01866,0.0563
0.01866,0.0563
0.01867,0.05631
0.01867,0.05631
0.01868,0.05631
0.01869,0.05632
0.01869,0.05632
0.01869,0.05632
0.0187,0.05633
0.01871,0.05633
0.01871,0.05633
0.01871,0.05633
0.01871,0.05634
0.01872,0.05634
0.01872,0.05634
0.01873,0.05635
0.01873,0.05635
0.01874,0.05635
0.01874,0.05636
0.01874,0.05636
0.01875,0.05636
0.01875,0.05636
0.01876,0.05637
0.01876,0.05637
0.01876,0.05637
0.01877,0.05638
0.01878,0.05638
0.01878,0.05638
0.01878,0.05638
0.0188,0.05639
0.0188,0.05639
0.01881,0.05639
0.01882,0.0564
0.01883,0.0564
0.01883,0.0564
0.01884,0.0564
0.01884,0.05641
0.01884,0.05641
0.01884,0.05641
0.01885,0.05642
0.01885,0.05642
0.01885,0.05642
0.01885,0.05643
0.01885,0.05643
0.01886,0.05643
0.01886,0.05643
0.01887,0.05644
0.01887,0.05644
0.01888,0.05644
0.01889,0.05645
0.0189,0.05645
0.0189,0.05645
0.01891,0.05646
0.01892,0.05646
0.01893,0.05646
0.01893,0.05646
0.01895,0.05647
0.01895,0.05647
0.01895,0.05647
0.01896,0.05648
0.01897,0.05648
0.01899,0.05648
0.01899,0.05649
0.01899,0.05649
0.019,0.05649
0.01901,0.05649
0.01902,0.0565
0.01903,0.0565
0.01904,0.0565
0.01905,0.05651
0.01905,0.05651
0.01906,0.05651
0.01906,0.05651
0.01907,0.05652
0.01908,0.05652
0.01909,0.05652
0.0191,0.05653
0.01912,0.05653
0.01913,0.05653
0.01914,0.05654
0.01916,0.05654
0.01916,0.05654
0.01916,0.05654
0.01916,0.05655
0.01917,0.05655
0.01917,0.05655
0.01918,0.05656
0.01918,0.05656
0.01919,0.05656
0.01919,0.05657
0.0192,0.05657
0.01921,0.05657
0.01921,0.05657
0.01922,0.05658
0.01922,0.05658
0.01922,0.05658
0.01923,0.05659
0.01923,0.05659
0.01923,0.05659
0.01924,0.05659
0.01925,0.0566
0.01926,0.0566
0.01926,0.0566
0.01927,0.05661
0.01928,0.05661
0.01928,0.05661
0.01929,0.05662
0.01929,0.05662
0.01929,0.05662
0.01931,0.05663
0.01931,0.05663
0.01932,0.05663
0.01933,0.05663
0.01933,0.05664
0.01935,0.05664
0.01935,0.05664
0.01935,0.05665
0.01936,0.05665
0.01937,0.05665
