cutoff,assembly_score
0.01323,0.05133
0.01323,0.05133
0.01324,0.05134
0.01329,0.05134
0.0133,0.05134
0.0133,0.05135
0.01332,0.05029
0.01333,0.0503
0.01336,0.0503
0.01339,0.0503
0.0134,0.05031
0.01341,0.05031
0.01342,0.05031
0.01344,0.05031
0.01344,0.05032
0.01345,0.05032
0.01346,0.05033
0.01347,0.05033
0.01347,0.05033
0.01348,0.05034
0.01348,0.05034
0.0135,0.05034
0.0135,0.05035
0.01352,0.05035
0.01353,0.05035
0.01354,0.05036
0.01354,0.05036
0.01355,0.05036
0.01359,0.05037
0.0136,0.05037
0.0136,0.05037
0.01361,0.05038
0.01362,0.05038
0.01363,0.05039
0.01364,0.05039
0.01364,0.05039
0.01366,0.0504
0.01366,0.0504
0.01368,0.0504
0.01369,0.05041
0.01369,0.05041
0.01369,0.05041
0.0137,0.05041
0.0137,0.05042
0.0137,0.05042
0.0137,0.05042
0.01372,0.05043
0.01372,0.05043
0.01375,0.05044
0.01376,0.05044
0.01378,0.05044
0.01378,0.05045
0.01378,0.05045
0.01382,0.05045
0.01385,0.05046
0.01385,0.05046
0.01385,0.05046
0.01386,0.05047
0.01386,0.05047
0.01387,0.05047
0.01389,0.05048
0.0139,0.05048
0.01392,0.05049
0.01395,0.05049
0.01396,0.05049
0.01397,0.05049
0.01397,0.0505
0.01398,0.0505
0.01398,0.0505
0.01399,0.05051
0.01399,0.05051
0.01399,0.05052
0.01401,0.05052
0.01401,0.05052
0.01403,0.05052
0.01404,0.05052
0.01405,0.05053
0.01408,0.05053
0.01408,0.05054
0.01408,0.05054
0.01409,0.05054
0.01411,0.05055
0.01413,0.05055
0.01415,0.05055
0.01416,0.05056
0.01418,0.05055
0.01419,0.05056
0.0142,0.05056
0.0142,0.05056
0.01423,0.05057
0.01423,0.05057
0.01423,0.05057
0.01425,0.05058
0.01426,0.05058
0.01427,0.05058
0.01429,0.05059
0.0143,0.05059
0.0143,0.0506
0.01433,0.0506
0.01433,0.0506
0.01434,0.05061
0.01434,0.05061
0.01435,0.05061
0.01436,0.05062
0.01437,0.05062
0.01438,0.05062
0.01439,0.05063
0.0144,0.05063
0.0144,0.05063
0.01441,0.05064
0.01441,0.05064
0.01444,0.05064
0.01444,0.05065
0.01447,0.05065
0.01447,0.05065
0.01447,0.05066
0.01447,0.05066
0.01448,0.05067
0.01448,0.05067
0.01452,0.05067
0.01453,0.05068
0.01454,0.05068
0.01455,0.05068
0.01456,0.05069
0.0146,0.05069
0.0146,0.05069
0.0146,0.0507
0.01464,0.0507
0.01464,0.0507
0.01465,0.05071
0.01468,0.05071
0.01469,0.05071
0.01469,0.05072
0.0147,0.05072
0.01471,0.05072
0.01472,0.05073
0.01472,0.05073
0.01472,0.05074
0.01475,0.05074
0.01475,0.05074
0.01475,0.05075
0.01475,0.05075
0.01476,0.05075
0.01477,0.05076
0.01478,0.05076
0.01478,0.05076
0.01478,0.05077
0.01479,0.05077
0.0148,0.05077
0.01482,0.05078
0.01483,0.05078
0.01484,0.05079
0.01484,0.05079
0.01485,0.05079
0.01485,0.0508
0.01488,0.0508
0.01491,0.0508
0.01491,0.05081
0.01491,0.05081
0.01491,0.05081
0.01492,0.05082
0.01493,0.05082
0.01494,0.05082
0.01494,0.05082
0.01494,0.05083
0.01495,0.05083
0.01496,0.05083
0.01496,0.05084
0.01497,0.05084
0.01497,0.05084
0.015,0.05085
0.01501,0.05085
0.01502,0.05085
0.01503,0.05086
0.01503,0.05086
0.01504,0.05087
0.01505,0.05087
0.01506,0.05087
0.01507,0.05087
0.01507,0.05088
0.01508,0.05088
0.01509,0.05088
0.0151,0.05089
0.01512,0.05089
0.01514,0.05089
0.01515,0.0509
0.01516,0.0509
0.01517,0.0509
0.01518,0.05091
0.01518,0.05091
0.0152,0.05091
0.0152,0.05092
0.01521,0.05092
0.01522,0.05092
0.01522,0.05093
0.01522,0.05093
0.01528,0.05094
0.01528,0.05094
0.0153,0.05094
0.0153,0.05095
0.01533,0.05095
0.01534,0.05095
0.01534,0.05096
0.01535,0.05096
0.01536,0.05096
0.01537,0.05097
0.01539,0.05097
0.0154,0.05097
0.0154,0.05098
0.01541,0.05098
0.01541,0.05099
0.01543,0.05099
0.01543,0.05099
0.01544,0.051
0.01547,0.051
0.01548,0.051
0.01549,0.05101
0.01549,0.05101
0.01551,0.05101
0.01552,0.05102
0.01556,0.05102
0.01558,0.05102
0.01559,0.05103
0.01561,0.05103
0.01561,0.05103
0.01561,0.05104
0.01562,0.05104
0.01562,0.05104
0.01562,0.05105
0.01563,0.05105
0.01564,0.05105
0.01567,0.05106
0.0157,0.05106
0.01574,0.05106
0.0158,0.05107
0.01581,0.05107
0.01583,0.05107
0.01583,0.05108
0.01584,0.05108
0.01584,0.05108
0.01585,0.05109
0.01587,0.05109
0.01588,0.05109
0.01588,0.0511
0.01588,0.0511
0.01588,0.0511
0.01588,0.05111
0.0159,0.05111
0.01592,0.05111
0.01592,0.05112
0.01594,0.05112
0.01594,0.05112
0.01594,0.05113
0.01596,0.05113
0.01597,0.05113
0.01598,0.05114
0.01599,0.05114
0.016,0.05114
0.016,0.05115
0.016,0.05115
0.01602,0.05115
0.01603,0.05116
0.01603,0.05115
0.01607,0.05115
0.01607,0.05115
0.01608,0.05115
0.01608,0.05116
0.01608,0.05116
0.01609,0.05117
0.01609,0.05117
0.0161,0.05117
0.0161,0.05118
0.01612,0.05118
0.01613,0.05118
0.01613,0.05118
0.01616,0.05119
0.01619,0.05119
0.0162,0.05119
0.0162,0.0512
0.01621,0.0512
0.01622,0.0512
0.01624,0.05121
0.01629,0.05121
0.01629,0.05121
0.0163,0.05122
0.01631,0.05122
0.01631,0.05123
0.01632,0.05123
0.01633,0.05123
0.01633,0.05124
0.01633,0.05124
0.01634,0.05124
0.01635,0.05125
0.01635,0.05125
0.01636,0.05125
0.01636,0.05126
0.01637,0.05126
0.01639,0.05126
0.01639,0.05127
0.01643,0.05127
0.01643,0.05127
0.01644,0.05128
0.01644,0.05128
0.01646,0.05128
0.01647,0.05129
0.01648,0.05129
0.01651,0.05129
0.01651,0.0513
0.01652,0.0513
0.01653,0.0513
0.01654,0.05131
0.01655,0.05131
0.01657,0.05131
0.01657,0.05132
0.01658,0.05131
0.0166,0.05132
0.0166,0.05132
0.0166,0.05133
0.01661,0.05133
0.01663,0.05133
0.01663,0.05134
0.01664,0.05134
0.01666,0.05134
0.01667,0.05134
0.01667,0.05135
0.01667,0.05135
0.01667,0.05135
0.01668,0.05136
0.01669,0.05136
0.01669,0.05136
0.01669,0.05137
0.0167,0.05137
0.0167,0.05137
0.01671,0.05138
0.01676,0.05138
0.01676,0.05138
0.01677,0.05137
0.01679,0.05137
0.0168,0.05137
0.0168,0.05138
0.0168,0.05138
0.01683,0.05138
0.01686,0.05139
0.01687,0.05139
0.01687,0.05139
0.01688,0.0514
0.01688,0.0514
0.01688,0.0514
0.0169,0.05141
0.0169,0.05141
0.01691,0.05141
0.01693,0.05142
0.01693,0.05142
0.01693,0.05142
0.01695,0.05143
0.01696,0.05143
0.01697,0.05143
0.01697,0.05144
0.01699,0.05144
0.01699,0.05144
0.01701,0.05145
0.01702,0.05145
0.01702,0.05145
0.01703,0.05146
0.01703,0.05146
0.01704,0.05146
0.01705,0.05147
0.01705,0.05147
0.01706,0.05147
0.01707,0.05148
0.01708,0.05148
0.0171,0.05148
0.0171,0.05149
0.01712,0.05149
0.01713,0.05149
0.01713,0.0515
0.01714,0.0515
0.01717,0.0515
0.01718,0.05151
0.01718,0.05151
0.01722,0.05151
0.01725,0.05152
0.01725,0.05152
0.01726,0.05152
0.01728,0.05153
0.01729,0.05153
0.01731,0.05153
0.01733,0.05154
0.01735,0.05154
0.01735,0.05154
0.01736,0.05155
0.01738,0.05155
0.01739,0.05155
0.0174,0.05156
0.01742,0.05156
0.01742,0.05156
0.01742,0.05157
0.01744,0.05157
0.01745,0.05157
0.01748,0.05158
0.01749,0.05158
0.0175,0.05158
0.0175,0.05159
0.01751,0.05159
0.01752,0.05159
0.01755,0.0516
0.01756,0.0516
0.01756,0.0516
0.01758,0.05161
0.01758,0.05161
0.01759,0.05161
0.0176,0.05162
0.0176,0.05162
0.01761,0.05162
0.01763,0.05163
0.01767,0.05163
0.01767,0.05163
0.01768,0.05164
0.01768,0.05164
0.01769,0.05164
0.01769,0.05165
0.0177,0.05165
0.01772,0.05165
0.01775,0.05166
0.01776,0.05166
0.01776,0.05166
0.01776,0.05167
0.01778,0.05167
0.0178,0.05167
0.01782,0.05168
0.01782,0.05168
0.01784,0.05168
0.01784,0.05169
0.01784,0.05169
0.01786,0.05169
0.01786,0.0517
0.01786,0.0517
0.01788,0.0517
0.01789,0.05171
0.01789,0.05171
0.01791,0.05171
0.01792,0.05172
0.01794,0.05172
0.01796,0.05172
0.01798,0.05173
0.01799,0.05173
0.018,0.05173
0.01802,0.05174
0.01802,0.05174
0.01803,0.05174
0.01803,0.05175
0.01805,0.05175
0.01807,0.05175
0.01809,0.05176
0.01809,0.05176
0.0181,0.05176
0.01811,0.05177
0.01812,0.05177
0.01816,0.05177
0.01819,0.05178
0.01819,0.05178
0.0182,0.05178
0.01821,0.05179
0.01821,0.05179
0.01821,0.05179
0.01822,0.0518
0.01824,0.0518
0.01824,0.0518
0.01826,0.05181
0.01826,0.05181
0.01829,0.05181
0.01829,0.05182
0.01834,0.05182
0.01834,0.05182
0.01836,0.05183
0.01838,0.05183
0.01839,0.05182
0.0184,0.05182
0.0184,0.05183
0.01841,0.05183
0.01843,0.05183
0.01843,0.05184
0.01848,0.05184
0.01849,0.05184
0.0185,0.05185
0.01857,0.05185
0.01858,0.05185
0.01859,0.05186
0.0186,0.05186
0.0186,0.05186
0.0186,0.05186
0.01861,0.05187
0.01861,0.05187
0.01862,0.05187
0.01865,0.05188
0.01865,0.05188
0.01866,0.05188
0.01867,0.05189
0.01867,0.05189
0.01868,0.05189
0.0187,0.0519
0.01871,0.0519
0.01871,0.0519
0.01872,0.05191
0.01874,0.05191
0.01876,0.05191
0.01876,0.05192
0.01876,0.05192
0.01876,0.05192
0.01878,0.05193
0.0188,0.05193
0.0188,0.05193
0.01881,0.05194
0.01881,0.05194
0.01881,0.05194
0.01881,0.05194
0.01882,0.05195
0.01882,0.05195
0.01884,0.05195
0.01884,0.05196
0.01886,0.05196
0.01887,0.05196
0.01889,0.05197
0.0189,0.05197
0.0189,0.05197
0.01893,0.05198
0.01893,0.05198
0.01893,0.05198
0.01894,0.05199
0.01896,0.05199
0.01897,0.05199
0.01897,0.052
0.01897,0.052
0.01897,0.052
0.01898,0.05201
0.01898,0.05201
0.01901,0.05201
0.01905,0.05202
0.01905,0.05202
0.01906,0.05202
0.01906,0.05203
0.01907,0.05203
0.01909,0.05203
0.0191,0.05204
0.01911,0.05204
0.01912,0.05204
0.01913,0.05205
0.01914,0.05205
0.01918,0.05204
0.01919,0.05204
0.01922,0.05205
0.01922,0.05205
0.01923,0.05205
0.01927,0.05206
0.01929,0.05206
0.0193,0.05206
0.01931,0.05207
0.01931,0.05207
0.01937,0.05207
0.01937,0.05208
0.0194,0.05208
0.0194,0.05208
0.01941,0.05209
0.01941,0.05209
0.01943,0.05209
0.01943,0.0521
0.01943,0.0521
0.01943,0.0521
0.01944,0.05211
0.01944,0.05211
0.01944,0.05211
0.01945,0.05212
0.01946,0.05212
0.01946,0.05212
0.01948,0.05212
0.01949,0.05213
0.01949,0.05213
0.0195,0.05213
0.01951,0.05214
0.01951,0.05214
0.01951,0.05214
0.01952,0.05215
0.01957,0.05215
0.01957,0.05215
0.01958,0.05216
0.01958,0.05216
0.01959,0.05216
0.0196,0.05217
0.0196,0.05217
0.01961,0.05217
0.01962,0.05218
0.01962,0.05218
0.01963,0.05218
0.01963,0.05219
0.01964,0.05219
0.01967,0.05219
0.01968,0.0522
0.01969,0.0522
0.0197,0.0522
0.01971,0.05221
0.01972,0.05221
0.01973,0.05221
0.01973,0.05222
0.01974,0.05222
0.01974,0.05222
0.01975,0.05223
0.01975,0.05223
0.01977,0.05223
0.01978,0.05224
0.0198,0.05224
0.01984,0.05224
0.01984,0.05224
0.01985,0.05224
0.01988,0.05225
0.01991,0.05225
0.01993,0.05225
0.01993,0.05225
0.01994,0.05226
0.01995,0.05226
0.01995,0.05226
0.01995,0.05227
0.01998,0.05227
0.01999,0.05227
0.01999,0.05228
0.02,0.05228
0.02,0.05228
0.02,0.05229
0.02001,0.05229
0.02001,0.05229
0.02002,0.0523
0.02002,0.0523
0.02002,0.0523
0.02003,0.0523
0.02003,0.05231
0.02005,0.05231
0.02005,0.05231
0.02006,0.05232
0.02006,0.05232
0.02007,0.05232
0.02011,0.05233
0.02012,0.05233
0.02013,0.05233
0.02014,0.05234
0.02014,0.05234
0.02015,0.05234
0.02015,0.05235
0.02016,0.05235
0.02019,0.05235
0.02021,0.05236
0.02021,0.05236
0.02021,0.05236
0.02021,0.05237
0.02022,0.05237
0.02025,0.05237
0.02025,0.05238
0.02026,0.05238
0.02026,0.05238
0.02026,0.05239
0.02026,0.05239
0.02027,0.05239
0.02028,0.0524
0.02028,0.0524
0.02029,0.0524
0.0203,0.05241
0.02031,0.05241
0.02033,0.05241
0.02033,0.05242
0.02036,0.05242
0.02038,0.05242
0.02038,0.05243
0.02038,0.05243
0.0204,0.05243
0.0204,0.05243
0.02041,0.05244
0.02044,0.05244
0.02047,0.05244
0.02047,0.05245
0.0205,0.05245
0.02052,0.05245
0.02053,0.05245
0.02054,0.05245
0.02055,0.05246
0.02056,0.05246
0.02056,0.05246
0.02057,0.05247
0.02057,0.05247
0.02057,0.05247
0.02057,0.05248
0.02057,0.05248
0.02059,0.05248
0.02059,0.05249
0.02061,0.05249
0.02061,0.05249
0.02063,0.0525
0.02064,0.0525
0.02068,0.0525
0.02068,0.05251
0.02069,0.05251
0.02069,0.05251
0.02069,0.05252
0.0207,0.05252
0.02071,0.05252
0.02071,0.05253
0.02072,0.05253
0.02072,0.05253
0.02074,0.05254
0.02075,0.05254
0.02076,0.05254
0.02076,0.05255
0.02077,0.05255
0.02077,0.05255
0.0208,0.05256
0.02081,0.05256
0.02082,0.05256
0.02083,0.05257
0.02083,0.05257
0.02083,0.05257
0.02084,0.05257
0.02084,0.05258
0.02085,0.05258
0.02086,0.05258
0.02086,0.05259
0.02088,0.05259
0.02089,0.05259
0.02089,0.0526
0.02091,0.0526
0.02092,0.0526
0.02095,0.05261
0.02095,0.05261
0.02096,0.05261
0.02098,0.05262
0.02098,0.05262
0.02098,0.05262
0.02101,0.05263
0.02104,0.05263
0.02104,0.05263
0.02106,0.05264
0.02106,0.05264
0.02109,0.05264
0.0211,0.05265
0.0211,0.05265
0.02111,0.05265
0.02112,0.05266
0.02114,0.05266
0.02114,0.05266
0.02114,0.05267
0.02114,0.05267
0.02115,0.05267
0.02115,0.05268
0.02118,0.05268
0.0212,0.05268
0.0212,0.05269
0.02124,0.05269
0.02124,0.05269
0.02125,0.05269
0.02125,0.0527
0.02126,0.0527
0.02126,0.0527
0.02126,0.05271
0.02127,0.05271
0.02128,0.05271
0.02134,0.05272
0.02134,0.05272
0.02135,0.05272
0.02136,0.05273
0.02136,0.05273
0.02138,0.05273
0.02139,0.05274
0.02139,0.05274
0.0214,0.05274
0.0214,0.05274
0.0214,0.05275
0.02141,0.05275
0.02141,0.05275
0.02142,0.05276
0.02144,0.05276
0.02144,0.05276
0.02145,0.05277
0.02146,0.05276
0.02147,0.05276
0.02147,0.05276
0.02147,0.05277
0.02148,0.05277
0.02149,0.05277
0.02149,0.05278
0.0215,0.05278
0.02151,0.05278
0.02152,0.05279
0.02153,0.05279
0.02154,0.05279
0.02154,0.0528
0.02154,0.0528
0.02155,0.0528
0.02155,0.05281
0.02156,0.05281
0.02156,0.05281
0.02156,0.05281
0.02156,0.05282
0.02157,0.05282
0.02158,0.05282
0.02158,0.05283
0.02159,0.05283
0.02164,0.05283
0.02165,0.05284
0.02166,0.05284
0.02167,0.05284
0.02167,0.05285
0.02167,0.05285
0.02168,0.05285
0.0217,0.05286
0.02171,0.05286
0.02173,0.05286
0.02175,0.05287
0.02176,0.05287
0.02177,0.05287
0.02178,0.05288
0.0218,0.05288
0.02182,0.05288
0.02182,0.05288
0.02182,0.05289
0.02183,0.05289
0.02183,0.05289
0.02184,0.0529
0.02188,0.0529
0.02188,0.05289
0.02189,0.0529
0.02192,0.0529
0.02192,0.0529
0.02195,0.05291
0.02195,0.05291
0.02198,0.05291
0.02199,0.05292
0.02199,0.05292
0.02199,0.05292
0.022,0.05293
0.02201,0.05293
0.02201,0.05293
0.02202,0.05293
0.02203,0.05294
0.02203,0.05294
0.02205,0.05294
0.02205,0.05295
0.02205,0.05295
0.02205,0.05295
0.02207,0.05296
0.02207,0.05296
0.02208,0.05296
0.02209,0.05297
0.02212,0.05297
0.02214,0.05297
0.02214,0.05298
0.02217,0.05298
0.02218,0.05298
0.02218,0.05299
0.02219,0.05299
0.0222,0.05299
0.02221,0.053
0.02222,0.053
0.02224,0.053
0.02229,0.053
0.02229,0.05301
0.02229,0.05301
0.02232,0.05301
0.02233,0.05302
0.02233,0.05302
0.02233,0.05302
0.02234,0.05303
0.02234,0.05303
0.02235,0.05303
0.02237,0.05304
0.02238,0.05304
0.02238,0.05304
0.02243,0.05305
0.02244,0.05305
0.02245,0.05305
0.02246,0.05306
0.02246,0.05306
0.02247,0.05306
0.02249,0.05306
0.0225,0.05307
0.02254,0.05307
0.02255,0.05307
0.02255,0.05308
0.02255,0.05308
0.02257,0.05308
0.02257,0.05309
0.02259,0.05309
0.02259,0.05309
0.0226,0.0531
0.02261,0.0531
0.02261,0.0531
0.02263,0.0531
0.02263,0.0531
0.02264,0.0531
0.02264,0.0531
0.02265,0.05311
0.02267,0.05311
0.02268,0.05311
0.02269,0.05311
0.02273,0.05312
0.02275,0.05312
0.02275,0.05312
0.02276,0.05313
0.02277,0.05313
0.02278,0.05313
0.02279,0.05314
0.02281,0.05314
0.02282,0.05314
0.02286,0.05315
0.02286,0.05315
0.02287,0.05315
0.0229,0.05316
0.0229,0.05316
0.02294,0.05316
0.02296,0.05317
0.02297,0.05317
0.02298,0.05317
0.02299,0.05317
0.02299,0.05318
0.02302,0.05318
0.02303,0.05318
0.02303,0.05319
0.02305,0.05319
0.02305,0.05319
0.02306,0.05319
0.02308,0.0532
0.02311,0.0532
0.02311,0.0532
0.02311,0.05321
0.02312,0.05321
0.02314,0.05321
0.02314,0.05322
0.02314,0.05322
0.02315,0.05322
0.02316,0.05323
0.02316,0.05323
0.02316,0.05323
0.02319,0.05324
0.02319,0.05324
0.0232,0.05324
0.0232,0.05324
0.02323,0.05325
0.02323,0.05325
0.02325,0.05325
0.02325,0.05326
0.02325,0.05326
0.02325,0.05326
0.02327,0.05327
0.02327,0.05327
0.02328,0.05327
0.02329,0.05328
0.0233,0.05328
0.0233,0.05328
0.02331,0.05329
0.02332,0.05329
0.02333,0.05329
0.02333,0.0533
0.02333,0.0533
0.02334,0.0533
0.02334,0.0533
0.02335,0.05331
0.02338,0.05331
0.02339,0.05331
0.0234,0.05332
0.0234,0.05332
0.02341,0.05332
0.02341,0.05333
0.02342,0.05333
0.02343,0.05333
0.02344,0.05334
0.02346,0.05334
0.02347,0.05334
0.02348,0.05334
0.02349,0.05335
0.02349,0.05335
0.02349,0.05335
0.02351,0.05336
0.02351,0.05336
0.02351,0.05336
0.02351,0.05337
0.02352,0.05337
0.02353,0.05337
0.02353,0.05338
0.02354,0.05338
0.02354,0.05338
0.02356,0.05339
0.02357,0.05339
0.02357,0.05339
0.02358,0.05339
0.02359,0.0534
0.0236,0.0534
0.02361,0.0534
0.02361,0.05341
0.02361,0.05341
0.02361,0.05341
0.02361,0.05342
0.02363,0.05342
0.02363,0.05342
0.02363,0.05343
0.02364,0.05343
0.02365,0.05343
0.02365,0.05344
0.02367,0.05344
0.02368,0.05344
0.02368,0.05344
0.02369,0.05345
0.02372,0.05345
0.02373,0.05345
0.02373,0.05346
0.02373,0.05346
0.02373,0.05346
0.02374,0.05347
0.02376,0.05347
0.02376,0.05347
0.02378,0.05348
0.02378,0.05348
0.02379,0.05348
0.0238,0.05349
0.02382,0.05349
0.02386,0.05349
0.02387,0.05349
0.02388,0.0535
0.02389,0.0535
0.02389,0.0535
0.02392,0.05351
0.02393,0.05351
0.02393,0.05351
0.02394,0.05352
0.02394,0.05352
0.02394,0.05352
0.02396,0.05353
0.02397,0.05353
0.02398,0.05353
0.02402,0.05354
0.02403,0.05354
0.02405,0.05354
0.02405,0.05355
0.02408,0.05355
0.02408,0.05355
0.02409,0.05356
0.02411,0.05356
0.02411,0.05356
0.02412,0.05356
0.02412,0.05357
0.02412,0.05357
0.02412,0.05357
0.02412,0.05358
0.02413,0.05358
0.02415,0.05358
0.02416,0.05359
0.02416,0.05359
0.02418,0.05359
0.02419,0.0536
0.02419,0.0536
0.02421,0.0536
0.02421,0.05361
0.02423,0.05361
0.02425,0.05361
0.02426,0.05362
0.02427,0.05362
0.02428,0.05362
0.02429,0.05363
0.0243,0.05363
0.02431,0.05363
0.02432,0.05363
0.02432,0.05364
0.02433,0.05364
0.02434,0.05364
0.02434,0.05365
0.02435,0.05365
0.02436,0.05365
0.02438,0.05366
0.02439,0.05366
0.02439,0.05366
0.02439,0.05367
0.02441,0.05367
0.02442,0.05367
0.02444,0.05367
0.02444,0.05368
0.02444,0.05368
0.02444,0.05368
0.02446,0.05369
0.02447,0.05369
0.02447,0.05369
0.02449,0.0537
0.0245,0.0537
0.02454,0.0537
0.02454,0.05371
0.02455,0.05371
0.02456,0.05371
0.02456,0.05371
0.02457,0.05372
0.02457,0.05372
0.02457,0.05372
0.02459,0.05372
0.02459,0.05373
0.02459,0.05373
0.02462,0.05373
0.02462,0.05374
0.02464,0.05374
0.02464,0.05374
0.02464,0.05375
0.02466,0.05375
0.02466,0.05375
0.02467,0.05376
0.02467,0.05376
0.02467,0.05376
0.02467,0.05376
